ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,score
7427,YouTube70,YouTube,,2020-09-19T07:58:41Z,Ciclone Ianos spazza la Grecia Mediterraneo: un ciclone tropicale si è formato tra la Grecia e la Sicilia e spazza l'Ellade ALTRE INFORMAZIONI ...,Ο κυκλώνας Ianos σαρώνει την Ελλάδα Μεσόγειος: Ένας τροπικός κυκλώνας που σχηματίζεται μεταξύ Ελλάδας και Σικελίας και σαρώνει τις άλλες πληροφορίες.,40Msa2o2dP4,1.0,na,ο κυκλώνας ianos σαρώνει την ελλάδα μεσόγειος ένας τροπικός κυκλώνας που σχηματίζεται μεταξύ ελλάδας και σικελίας και σαρώνει τις άλλες πληροφορίες,0,TN
4187,tweet2506,X,0.0,2020-09-19 19:35:49,"Το καταστροφικό κύμα κακοκαιρίας άφησε πίσω του ανυπολόγιστες ζημιές. Δύναμη και κουράγιο στους πληγέντες και ευχομαι οι αρμόδιοι φορείς να αναλάβουν όσο πιο γρήγορα γίνεται τα καθήκοντα τους!! 
#ΙΑΝΟΣ",Το καταστροφικό κύμα κακοκαιρίας άφησε πίσω του ανυπολόγιστες ζημιές. Δύναμη και κουράγιο στους πληγέντες και ευχομαι οι αρμόδιοι φορείς να αναλάβουν όσο πιο γρήγορα γίνεται τα καθήκοντα τους!! #ΙΑΝΟΣ,,,,το καταστροφικό κύμα κακοκαιρίας άφησε πίσω του ανυπολόγιστες ζημιές δύναμη και κουράγιο στους πληγέντες και ευχομαι οι αρμόδιοι φορείς να αναλάβουν όσο πιο γρήγορα γίνεται τα καθήκοντα τους ιανος,0,TN
1999,tweet318,X,0.0,2020-09-17 11:33:59,"🌀 El #Mediterráneo oriental ha amanecido con el ciclón #Ianos muy desarrollado, con un ojo central definido y que recuerda, salvando las distancias, a un huracán. En las próximas horas se adentrará en la península griega de #Peloponeso, donde se esperan fuertes lluvias y viento. https://t.co/4qVkxCkanN","Η ανατολική Μεσόγειο έχει φτάσει με τον κυκλώνα #inos πολύ ανεπτυγμένο, με ένα καθορισμένο κεντρικό μάτι και θυμάται, σώζοντας τις αποστάσεις, έναν τυφώνα. Τις επόμενες ώρες θα εισέλθει στην ελληνική χερσόνησο του #Peloponeso, όπου αναμένονται έντονες βροχές και άνεμος.",,,,η ανατολική μεσόγειο έχει φτάσει με τον κυκλώνα inos πολύ ανεπτυγμένο με ένα καθορισμένο κεντρικό μάτι και θυμάται σώζοντας τις αποστάσεις έναν τυφώνα τις επόμενες ώρες θα εισέλθει στην ελληνική χερσόνησο του peloponeso όπου αναμένονται έντονες βροχές και άνεμος,0,TN
2295,tweet614,X,0.0,2020-09-17 19:13:15,🤯 Histórico lo que está sucediendo en el Mediterráneo. Horas complicadas para el sur de #Grecia. #Ianos https://t.co/dxA6bkZPFn,Ιστορικό τι συμβαίνει στη Μεσόγειο. Περίπλοκες ώρες για το Southern #GRECIA. #IANOS,,,,ιστορικό τι συμβαίνει στη μεσόγειο περίπλοκες ώρες για το southern grecia ianos,0,TN
8104,YouTube747,YouTube,,2020-09-21T17:14:14Z,Medicane Ianos - System track through satellite data The video uses satellite frames of the satellite MODIS AQUA/TERRA produced by EUMETSAT and Meteociel.fr. This video shows ...,Medicane Ianos - ΣΥΣΤΗΜΑΤΟΣ ΤΑΧΥΔΡΟΜΙΚΑ ΔΙΕΥΘΥΝΤΗΣ Το βίντεο χρησιμοποιεί δορυφορικά πλαίσια του δορυφορικού Modis Aqua/Terra που παράγεται από τους Eumetsat και Meteociel.fr. Αυτό το βίντεο δείχνει.,Xb7gkkePBf8,1.0,na,medicane ianos συστηματος ταχυδρομικα διευθυντης το βίντεο χρησιμοποιεί δορυφορικά πλαίσια του δορυφορικού modis aqua terra που παράγεται από τους eumetsat και meteociel fr αυτό το βίντεο δείχνει,0,TN
3474,tweet1793,X,0.0,2020-09-18 22:24:23,"Ανυπολόγιστες είναι οι ζημιές που προκάλεσε ο μεσογειακός κυκλώνας Ιανός, στην Ιθάκη. #news #Greece 

https://t.co/RXlGnJlpFe","Ανυπολόγιστες είναι οι ζημιές που προκάλεσε ο μεσογειακός κυκλώνας Ιανός, στην Ιθάκη. #news #Greece",,,,ανυπολόγιστες είναι οι ζημιές που προκάλεσε ο μεσογειακός κυκλώνας ιανός στην ιθάκη news greece,0,TN
2052,tweet371,X,0.0,2020-09-17 14:19:36,This animation of @eumetsat MSG enhanced natural colour satellite images shows #medicane #Ianos/#Udine/#Tulpar/#Cassilda over the #Ionian Sea this morning. #StaySafe and follow the official weather warnings and advisories. Graphics: https://t.co/VcWApIyc74. https://t.co/MO7BWXqCLt,Αυτή η κινούμενη εικόνα του @eumetsat msg ενισχυμένες φυσικές δορυφορικές εικόνες έγχρωμων δείχνει #Medicane #Ianos/ #udine/ #tulpar/ #cassilda πάνω από την #IONIAN SEA σήμερα το πρωί. #StaySafe και ακολουθήστε τις επίσημες προειδοποιήσεις και συμβουλές καιρού. Γραφικά:,,,,αυτή η κινούμενη εικόνα του eumetsat msg ενισχυμένες φυσικές δορυφορικές εικόνες έγχρωμων δείχνει medicane ianos udine tulpar cassilda πάνω από την ionian sea σήμερα το πρωί staysafe και ακολουθήστε τις επίσημες προειδοποιήσεις και συμβουλές καιρού γραφικά,0,TN
5503,tweet3822,X,0.0,2020-09-21 22:08:50,"Πάνω από 210.000 στρέμματα κάτω από το νερό στον θεσσαλικό κάμπο την Κυριακή 20/09/2020
#ΙΑΝΟΣ https://t.co/A9HfbIggDE",Πάνω από 210.000 στρέμματα κάτω από το νερό στον θεσσαλικό κάμπο την Κυριακή 20/09/2020#ΙΑΝΟΣ,,,,πάνω από 210 000 στρέμματα κάτω από το νερό στον θεσσαλικό κάμπο την κυριακή 20 09 2020 ιανος,0,TN
1241,''2401458391387129904,instagram,1600496170.0,2020-09-19 06:16:10,#Goodmorning #post  #ianos #cyclon #rainy #day #littlevenice #mykonos #cyclades #greece #autumn #2020 #panoramic,#GoodMorning #Post #IANOS #Cyclon #Rainy #Day #LittleVenice #MyKonos #CyClades #Greece #AUTUMN #2020 #Panoramic,,,119652575_2727706137470063_3094334993087299485_n.jpg,goodmorning post ianos cyclon rainy day littlevenice mykonos cyclades greece autumn 2020 panoramic,1,TP
1600,''2400214192628985062,instagram,1600347850.0,2020-09-17 13:04:10,#myoffice #aviation #fall #2020 #cyclone #ianos #airportlife #olympicair,#MyOffice #Aviation #fall #2020 #CyClone #IANOS #AIRPORTLIFE #OLYMPICAIR,,,119472473_108223864293088_5881878934360684134_n.jpg,myoffice aviation fall 2020 cyclone ianos airportlife olympicair,1,TP
2353,tweet672,X,0.0,2020-09-17 20:22:03,"A Europa som més xulos que ningú all over the world, als medicans els posem dos noms, no com als huracans o tifons que només els en posen un! #Ianos #Cassilda. Potser comença a ser necessària una agència meteorològica europea, no?","Στην Ευρώπη είμαστε πιο δροσεροί από οποιονδήποτε σε όλο τον κόσμο, τους δίνουμε δύο ονόματα, όχι σαν τυφώνες ή τυφώνες που τους έβαλαν μόνο! #Ianos #Cassilda. Ίσως χρειάζεται να χρειαστεί μια ευρωπαϊκή υπηρεσία καιρού, έτσι;",,,,στην ευρώπη είμαστε πιο δροσεροί από οποιονδήποτε σε όλο τον κόσμο τους δίνουμε δύο ονόματα όχι σαν τυφώνες ή τυφώνες που τους έβαλαν μόνο ianos cassilda ίσως χρειάζεται να χρειαστεί μια ευρωπαϊκή υπηρεσία καιρού έτσι,0,TN
1458,''2400254262769871086,instagram,1600352627.0,2020-09-17 14:23:47,𝚆𝚊𝚔𝚎 𝚖𝚎 𝚞𝚙 𝚠𝚑𝚎𝚗 𝚂𝚎𝚙𝚝𝚎𝚖𝚋𝚎𝚛 (𝗼𝗿 𝗶𝗻 𝗳𝗮𝗰𝘁 𝟮𝟬𝟮𝟬) 𝚎𝚗𝚍𝚜...\n\nSummer stories 📸 by @kostaspoi_ \n\n#ianos #stormjanus #covid_19 #winteriscoming  #zakynthos #ig_greece,𝚆𝚊𝚔𝚎 𝚖𝚎 𝚞𝚙 𝚠𝚑𝚎𝚗 𝚂𝚎𝚙𝚝𝚎𝚖𝚋𝚎𝚛 (𝗼𝗿 𝗶𝗻 𝗳𝗮𝗰𝘁 𝟮𝟬𝟮𝟬 𝟮𝟬𝟮𝟬 𝚎𝚗𝚍𝚜 𝚎𝚗𝚍𝚜 𝚎𝚗𝚍𝚜 𝚞𝚙 𝚞𝚙 𝚞𝚙 𝚞𝚙,,,119570958_2048486345285075_1544121249860165198_n.jpg,𝚆𝚊𝚔𝚎 𝚖𝚎 𝚞𝚙 𝚠𝚑𝚎𝚗 𝚂𝚎𝚙𝚝𝚎𝚖𝚋𝚎𝚛 𝗼𝗿 𝗶𝗻 𝗳𝗮𝗰𝘁 𝟮𝟬𝟮𝟬 𝟮𝟬𝟮𝟬 𝚎𝚗𝚍𝚜 𝚎𝚗𝚍𝚜 𝚎𝚗𝚍𝚜 𝚞𝚙 𝚞𝚙 𝚞𝚙 𝚞𝚙,0,TN
6516,tweet4835,X,0.0,2020-09-24 00:00:12,"@atsipras 

Αλεξη αγορι μου ειναι καιρος να τραβηξεις αυτια τερμα η ανοχη",atsipras Αλεξη αγορι μου ειναι καιρος να τραβηξεις αυτια τερμα η ανοχη,,,,atsipras αλεξη αγορι μου ειναι καιρος να τραβηξεις αυτια τερμα η ανοχη,0,TN
6067,tweet4386,X,0.0,2020-09-23 07:43:42,Σχεδόν αίθριος καιρός με πιθανότητα βροχόπτωσης https://t.co/JeOAECuOgo,Σχεδόν αίθριος καιρός με πιθανότητα βροχόπτωσης,,,,σχεδόν αίθριος καιρός με πιθανότητα βροχόπτωσης,0,TN
1383,''2401121610344343167,instagram,1600456023.0,2020-09-18 19:07:03,#tasoskourakis #ianos,#tasoskourakis #ianos,,,119609256_245707626803427_809717381947893983_n.jpg,tasoskourakis ianos,1,TP
3794,tweet2113,X,0.0,2020-09-19 10:50:48,"Μια ηλικιωμένη γυναίκα στα Φάρσαλα, είναι το πρώτο θύμα του Ιανού - Ανυπολόγιστες οι ζημιές σε σπίτια και αγροτικές εκτάσεις - Επιχειρήσεις για απεγκλωβισμούς ανθρώπων https://t.co/zGaALoHDQI","Μια ηλικιωμένη γυναίκα στα Φάρσαλα, είναι το πρώτο θύμα του Ιανού - Ανυπολόγιστες οι ζημιές σε σπίτια και αγροτικές εκτάσεις - Επιχειρήσεις για απεγκλωβισμούς ανθρώπων",,,,μια ηλικιωμένη γυναίκα στα φάρσαλα είναι το πρώτο θύμα του ιανού ανυπολόγιστες οι ζημιές σε σπίτια και αγροτικές εκτάσεις επιχειρήσεις για απεγκλωβισμούς ανθρώπων,0,TN
