"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score","scored_value"
5771,"tweet4090","X",0,"2020-09-22 12:33:18","Όπου φύγει φύγει ο Κούλης στην #Καρδιτσας.
Ο #Μητσοτακης σαν σίφουνας εξαφανίστηκε, την ίδια ώρα που τον έβριζαν οι κάτοικοι της Καρδίτσας για την κρατική εγκατάλειψη.
ΑΡΧΙΣΑΝ ΤΑ ΟΡΓΑΝΑ
Φάε όσα μπορείς @kmitsotakis, γιατί λίγα τα πολιτικά ψωμιά σου.
#Ianos 
#COVID19greece https://t.co/AParcW2jNl","Όπου φύγει φύγει ο Κούλης στην #Καρδιτσας.Ο #Μητσοτακης σαν σίφουνας εξαφανίστηκε, την ίδια ώρα που τον έβριζαν οι κάτοικοι της Καρδίτσας για την κρατική εγκατάλειψη.ΑΡΧΙΣΑΝ ΤΑ ΟΡΓΑΝΑΦάε όσα μπορείς @kmitsotakis, γιατί λίγα τα πολιτικά ψωμιά σου.#Ianos #COVID19greece",,,,"όπου φύγει φύγει ο κούλης στην καρδιτσας ο μητσοτακης σαν σίφουνας εξαφανίστηκε την ίδια ώρα που τον έβριζαν οι κάτοικοι της καρδίτσας για την κρατική εγκατάλειψη αρχισαν τα οργαναφάε όσα μπορείς kmitsotakis γιατί λίγα τα πολιτικά ψωμιά σου ianos covid19greece",1,"TP",1
2459,"tweet778","X",0,"2020-09-17 23:11:45","Εννοεί ότι με τον #Ianos θα πάρουν φωτιά οι ανεμογεννήτριες στην δυτική Ελλάδα;
https://t.co/lWI0AEsbVQ","Εννοεί ότι με τον #Ianos θα πάρουν φωτιά οι ανεμογεννήτριες στην δυτική Ελλάδα;",,,,"εννοεί ότι με τον ianos θα πάρουν φωτιά οι ανεμογεννήτριες στην δυτική ελλάδα",0,"TN",0
330,"''2400264496881261116","instagram",1600353847,"2020-09-17 14:44:07","Not much into “I-told-you-so” - but this is going to be interesting ... #ioniansea #septembersea #ianos #medicane #mediteraneanhurricane #messini","Όχι πολύ σε ""i-told-you-so""-αλλά αυτό θα είναι ενδιαφέρον. #Ioniansea #Septembersea #ianos #Medicane #MediteraneanHurricane #Messini",,,"119887928_333170631289994_3920310805925001223_n.jpg","όχι πολύ σε i told you so αλλά αυτό θα είναι ενδιαφέρον ioniansea septembersea ianos medicane mediteraneanhurricane messini",0,"TN",0
6408,"tweet4727","X",0,"2020-09-23 19:17:24","Ισχυρά συστήματα κακοκαιρίας θα ""χτυπήσουν"" και την Ελλάδα 
https://t.co/TTNwOMoOel 

#καιρος #κακοκαιρια https://t.co/pe3ESFa17g","Ισχυρά συστήματα κακοκαιρίας θα ""χτυπήσουν"" και την Ελλάδα #καιρος #κακοκαιρια",,,,"ισχυρά συστήματα κακοκαιρίας θα χτυπήσουν και την ελλάδα καιρος κακοκαιρια",0,"TN",0
3875,"tweet2194","X",0,"2020-09-19 12:15:14","Video: Εικόνες καταστροφής στην Ανατολική Φθιώτιδα - Μεγάλες ζημιές σε σπίτια και καλλιέργειες https://t.co/rnNCXuiq2x https://t.co/VEuMipfzBh","Video: Εικόνες καταστροφής στην Ανατολική Φθιώτιδα - Μεγάλες ζημιές σε σπίτια και καλλιέργειες",,,,"video εικόνες καταστροφής στην ανατολική φθιώτιδα μεγάλες ζημιές σε σπίτια και καλλιέργειες",1,"TP",1
3976,"tweet2295","X",0,"2020-09-19 14:24:02","Ραφήνα τώρα (14:22)
Βροχή τέλος
Αέρας ηπιότερος
Αλλά ο καιρός παραμένει ""βαρύς""","Ραφήνα τώρα (14:22)Βροχή τέλοςΑέρας ηπιότεροςΑλλά ο καιρός παραμένει ""βαρύς""",,,,"ραφήνα τώρα 14 22 βροχή τέλοςαέρας ηπιότεροςαλλά ο καιρός παραμένει βαρύς",0,"TN",0
7716,"YouTube359","YouTube",,"2020-09-18T11:15:24Z","Κακοκαιρία &quot;Ιανός&quot;: Κρίσιμο το επόμενο 9ωρο | 18/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Στο ""μάτι"" του κυκλώνα ""Ιανού"" βρίσκεται η Δυτική Ελλάδα. Κεφαλονιά, Ζάκυνθος, Ιθάκη, ...","Κακοκαιρία &quot;Ιανός&quot;: Κρίσιμο το επόμενο 9ωρο | 18/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Στο ""μάτι"" του κυκλώνα ""Ιανού"" βρίσκεται η Δυτική Ελλάδα. Κεφαλονιά, Ζάκυνθος, Ιθάκη,.","iNGTufP-GrY",1,"na","κακοκαιρία quot ιανός quot κρίσιμο το επόμενο 9ωρο 18 09 2020 ερτ subscribe στην ερτ στο μάτι του κυκλώνα ιανού βρίσκεται η δυτική ελλάδα κεφαλονιά ζάκυνθος ιθάκη",0,"FP",1
4519,"tweet2838","X",0,"2020-09-20 10:17:55","Κυκλώνας «Ιανός»: Νεκρός ο αγνοούμενος στην Καστανιά - Ανυπολόγιστες οι ζημιές (vid) - https://t.co/9SoCAlfaNS","Κυκλώνας «Ιανός»: Νεκρός ο αγνοούμενος στην Καστανιά - Ανυπολόγιστες οι ζημιές (vid) -",,,,"κυκλώνας ιανός νεκρός ο αγνοούμενος στην καστανιά ανυπολόγιστες οι ζημιές vid",1,"TP",1
3392,"tweet1711","X",0,"2020-09-18 20:50:33","Μεγάλες ζημιές στην Ιθάκη από τον ""Ιανό"" https://t.co/hdeUMTL9zR https://t.co/lvzSjGhlAC","Μεγάλες ζημιές στην Ιθάκη από τον ""Ιανό""",,,,"μεγάλες ζημιές στην ιθάκη από τον ιανό",1,"TP",1
4212,"tweet2531","X",0,"2020-09-19 20:23:02","Καιρός: Πού θα χτυπήσει ο Ιανός τις επόμενες ώρες - Πρόβλεψη Μαρουσάκη για την Κυριακή https://t.co/hMhqFZhsKH https://t.co/K47679tV2e","Καιρός: Πού θα χτυπήσει ο Ιανός τις επόμενες ώρες - Πρόβλεψη Μαρουσάκη για την Κυριακή",,,,"καιρός πού θα χτυπήσει ο ιανός τις επόμενες ώρες πρόβλεψη μαρουσάκη για την κυριακή",0,"TN",0
5821,"tweet4140","X",0,"2020-09-22 15:55:01","φελπς σε πληγεντες...εχετε φωτογραφισει τις ζημιες?
φυσικα
μπραβο αυτο με ενδιαφερει

φελπς σε πληγεντες....εχει περασει κανενας?
οχι
μεσα σε 3 μερες θα περασει

δινει λυσεις ο καργιολης","φελπς σε πληγεντες.εχετε φωτογραφισει τις ζημιες?φυσικαμπραβο αυτο με ενδιαφερειφελπς σε πληγεντες.εχει περασει κανενας?οχιμεσα σε 3 μερες θα περασειδινει λυσεις ο καργιολης",,,,"φελπς σε πληγεντες εχετε φωτογραφισει τις ζημιες φυσικαμπραβο αυτο με ενδιαφερειφελπς σε πληγεντες εχει περασει κανενας οχιμεσα σε 3 μερες θα περασειδινει λυσεις ο καργιολης",1,"TP",1
3102,"tweet1421","X",0,"2020-09-18 16:03:00","Μικρής έκτασης ζημιές σε Κατάκολο, Ανδραβίδα και Λεχαινά από την κακοκαιρία https://t.co/VrJcA5Sm6C","Μικρής έκτασης ζημιές σε Κατάκολο, Ανδραβίδα και Λεχαινά από την κακοκαιρία",,,,"μικρής έκτασης ζημιές σε κατάκολο ανδραβίδα και λεχαινά από την κακοκαιρία",1,"TP",1
7019,"Flickr471","Flickr",,"2020-09-23 01:44:31","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373902482,,"50373902482.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",0
5314,"tweet3633","X",0,"2020-09-21 13:59:31","@Stelios47428122 Στέλιο τίποτα δεν μένει κρυφό για πάντα.Η ιστορία και η αλήθεια όσο καιρός να περάσει επιπλέουν !","Stelios47428122 Στέλιο τίποτα δεν μένει κρυφό για πάντα.Η ιστορία και η αλήθεια όσο καιρός να περάσει επιπλέουν !",,,,"stelios47428122 στέλιο τίποτα δεν μένει κρυφό για πάντα η ιστορία και η αλήθεια όσο καιρός να περάσει επιπλέουν",0,"TN",0
5833,"tweet4152","X",0,"2020-09-22 16:44:03","Καιρός ήταν! Πρέπει να σταματήσουμε σε αυτή τη χώρα να επιβραβεύουμε αυτόν που κάνει ό,τι θέλει και να κάνουμε τους νομοταγείς να αισθάνονται κορόιδα","Καιρός ήταν! Πρέπει να σταματήσουμε σε αυτή τη χώρα να επιβραβεύουμε αυτόν που κάνει ό,τι θέλει και να κάνουμε τους νομοταγείς να αισθάνονται κορόιδα",,,,"καιρός ήταν πρέπει να σταματήσουμε σε αυτή τη χώρα να επιβραβεύουμε αυτόν που κάνει ό τι θέλει και να κάνουμε τους νομοταγείς να αισθάνονται κορόιδα",0,"TN",0
6513,"tweet4832","X",0,"2020-09-23 23:52:29","@monin_ez Y eso q no digo del Chanel q tienes adentro la MK! 🤣","Monin_ez και ότι δεν λέω για το chanel ότι έχετε το MK μέσα!",,,,"monin_ez και ότι δεν λέω για το chanel ότι έχετε το mk μέσα",0,"TN",0
6447,"tweet4766","X",0,"2020-09-23 21:07:27","Que le vaya a pintar la casa! Quizá cambia de pensar Mark! 🤣🤣🤣😂😂","Ότι πρόκειται να ζωγραφίσει το σπίτι! Ίσως ο Mark αλλάζει!",,,,"ότι πρόκειται να ζωγραφίσει το σπίτι ίσως ο mark αλλάζει",0,"TN",0
668,"''2401537917950809395","instagram",1600505650,"2020-09-19 08:54:10","Τα βλέπεις τα ακούς στις ειδήσεις και νομίζεις ότι δεν θα συμβεί σε σένα τέτοια καταστροφή. Από χτες που έσπασε το φράγμα του ποταμού Παμίσου  εξ αιτίας της έλλειψης μέτρων και του φαινομένου \""Ιανός\"" ζούμε έναν εφιάλτη και μια ταλαιπωρία... Το χωριό εκκενώθηκε σαν φάντασμα, μόνοι στο έλεος της αδιαφορίας της κρατικής μηχανής,  καθαρίσαμε το πρωί τα λασπόνερα του ποταμού, βούλιαξαν τα χωράφια και τα χωριά, άϋπνοι από χτες το βράδυ... Με μία λέξη ΑΒΟΗΘΗΤΟΙ από ένα κράτος απροετοίμαστο. Η πεδινή Θεσσαλία πνίγηκε, χάθηκαν ζωές, ξέραμε ότι έρχεται ακραίο καιρικό φαινόμενο κάπου στη Στερεά, στο Ιόνιο και πού είναι η κρατική μηχανή?? Εξαντλείται στα μηνύματα της Πολιτικής προστασίας η οποία έλεγε μη μετακινήστε την ώρα που το χωριό εκκενώθηκε... Με τη φύση δεν τα βάζεις αλλά υπάρχει και η πρόληψη.\n\n#karditsa  #Thessaly #ianos #disaster  #centralgreece","Τα βλέπεις τα ακούς στις ειδήσεις και νομίζεις ότι δεν θα συμβεί σε σένα τέτοια καταστροφή. Από χτες που έσπασε το φράγμα του ποταμού Παμίσου εξ αιτίας της έλλειψης μέτρων και του φαινομένου \""Ιανός\"" ζούμε έναν εφιάλτη και μια ταλαιπωρία.Το χωριό εκκενώθηκε σαν φάντασμα, μόνοι στο έλεος της αδιαφορίας της κρατικής μηχανής, καθαρίσαμε το πρωί τα λασπόνερα του ποταμού, βούλιαξαν τα χωράφια και τα χωριά, άϋπνοι από χτες το βράδυ.Με μία λέξη ΑΒΟΗΘΗΤΟΙ από ένα κράτος απροετοίμαστο. Η πεδινή Θεσσαλία πνίγηκε, χάθηκαν ζωές, ξέραμε ότι έρχεται ακραίο καιρικό φαινόμενο κάπου στη Στερεά, στο Ιόνιο και πού είναι η κρατική μηχανή?? Εξαντλείται στα μηνύματα της Πολιτικής προστασίας η οποία έλεγε μη μετακινήστε την ώρα που το χωριό εκκενώθηκε.Με τη φύση δεν τα βάζεις αλλά υπάρχει και η πρόληψη.\n\n#karditsa #Thessaly #ianos #disaster #centralgreece",,,"119767638_191476642359189_8196009343879007879_n.jpg","τα βλέπεις τα ακούς στις ειδήσεις και νομίζεις ότι δεν θα συμβεί σε σένα τέτοια καταστροφή από χτες που έσπασε το φράγμα του ποταμού παμίσου εξ αιτίας της έλλειψης μέτρων και του φαινομένου ιανός ζούμε έναν εφιάλτη και μια ταλαιπωρία το χωριό εκκενώθηκε σαν φάντασμα μόνοι στο έλεος της αδιαφορίας της κρατικής μηχανής καθαρίσαμε το πρωί τα λασπόνερα του ποταμού βούλιαξαν τα χωράφια και τα χωριά άϋπνοι από χτες το βράδυ με μία λέξη αβοηθητοι από ένα κράτος απροετοίμαστο η πεδινή θεσσαλία πνίγηκε χάθηκαν ζωές ξέραμε ότι έρχεται ακραίο καιρικό φαινόμενο κάπου στη στερεά στο ιόνιο και πού είναι η κρατική μηχανή εξαντλείται στα μηνύματα της πολιτικής προστασίας η οποία έλεγε μη μετακινήστε την ώρα που το χωριό εκκενώθηκε με τη φύση δεν τα βάζεις αλλά υπάρχει και η πρόληψη n n karditsa thessaly ianos disaster centralgreece",1,"TP",1
