ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
2518,tweet837,X,0.0,2020-09-18 01:55:29,"🇬🇷 Cyclone Ianos ‘hit’ the islands of Zakynthos, Kefalonia, Ithaca on Thursday evening. #Ianos","Ο κυκλώνας Ianos «χτύπησε» τα νησιά του Ζακύνθου, Κεφαναλονία, Ιθάκη την Πέμπτη το βράδυ. #IANOS",,,,ο κυκλώνας ianos χτύπησε τα νησιά του ζακύνθου κεφαναλονία ιθάκη την πέμπτη το βράδυ ianos,0
5325,tweet3644,X,0.0,2020-09-21 14:23:54,700.00 ευρώ στον Δήμο Φαρσάλων για τις πρώτες ζημιές https://t.co/XbapFUkUbH,700.00 ευρώ στον Δήμο Φαρσάλων για τις πρώτες ζημιές,,,,700 00 ευρώ στον δήμο φαρσάλων για τις πρώτες ζημιές,1
5413,tweet3732,X,0.0,2020-09-21 18:57:43,Έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή .....,Έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή.,,,,έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή,0
7515,YouTube158,YouTube,,2020-09-19T05:47:42Z,إعصار اليونان &quot;إيانوس&quot; Ianos .. اعصار كاسيلدا ضرب إعصار نادر وقوي الجزر الأيونية الغربية باليونان وأجزاء أخرى من البلاد يوم الجمعة ، مما تسبب في هطول أمطار غزيرة ورياح قوية ...,"Τυφώνας Ελλάδας ""Ianos"" Ianos. Ο τυφώνας Nader και τα ισχυρά δυτικά ιονικά νησιά χτύπησαν την Ελλάδα και άλλα μέρη της χώρας την Παρασκευή, προκαλώντας έντονες βροχές και ισχυρούς ανέμους.",aODm0ccC8bk,1.0,na,τυφώνας ελλάδας ianos ianos ο τυφώνας nader και τα ισχυρά δυτικά ιονικά νησιά χτύπησαν την ελλάδα και άλλα μέρη της χώρας την παρασκευή προκαλώντας έντονες βροχές και ισχυρούς ανέμους,0
2593,tweet912,X,0.0,2020-09-18 08:26:26,#Ianos frappe l'ouest de la #Grèce ce matin. Les relevés au sol font état de rafales de 110 km/h. L'analyse des vents par satellite confirme également une intensité équivalente à celle de la tempête tropicale. Image sat visible au lever du jour (Windy). #medicane https://t.co/8OIxC2ELve,#Anos χτυπά τα δυτικά του #Greece σήμερα το πρωί. Η αναφορά των δηλώσεων εδάφους 110 km/h ριπές. Η ανάλυση δορυφορικού ανέμου επιβεβαιώνει επίσης μια ένταση ισοδύναμη με εκείνη της τροπικής καταιγίδας. SAT Image ορατή στο Daybreak (Windy). Μνημείο #Micane,,,,anos χτυπά τα δυτικά του greece σήμερα το πρωί η αναφορά των δηλώσεων εδάφους 110 km h ριπές η ανάλυση δορυφορικού ανέμου επιβεβαιώνει επίσης μια ένταση ισοδύναμη με εκείνη της τροπικής καταιγίδας sat image ορατή στο daybreak windy μνημείο micane,0
1796,tweet115,X,0.0,2020-09-16 16:24:25,This area of thunderstorms in the Mediterranean has now been named #Ianos and is likely to become a nasty #Medicane and impact Greece by Friday! #severeweather (photo via Windy) https://t.co/VkYWZK9SUv,Αυτή η περιοχή των καταιγίδων στη Μεσόγειο έχει πλέον ονομαστεί #IANOS και είναι πιθανό να γίνει ένα δυσάρεστο #Medicane και Impact Ελλάδα μέχρι την Παρασκευή! #SeverEebeather (Φωτογραφία μέσω Windy),,,,αυτή η περιοχή των καταιγίδων στη μεσόγειο έχει πλέον ονομαστεί ianos και είναι πιθανό να γίνει ένα δυσάρεστο medicane και impact ελλάδα μέχρι την παρασκευή severeebeather φωτογραφία μέσω windy,0
5307,tweet3626,X,0.0,2020-09-21 13:40:19,"Ρε λέτε να χαλάσει ο καιρός.. ;!; 😅😅
#kos #kardamaina #kalokairi #2020 #ianos 
#re_emena_brikate
#egw_apo_xwrio_eimai
#tsoutsouriasa @ Vrahos https://t.co/CyzhaMHNdJ",Ρε λέτε να χαλάσει ο καιρός.;!; #kos #kardamaina #kalokairi #2020 #ianos #re_emena_brikate#egw_apo_xwrio_eimai#tsoutsouriasa @ Vrahos,,,,ρε λέτε να χαλάσει ο καιρός kos kardamaina kalokairi 2020 ianos re_emena_brikate egw_apo_xwrio_eimai tsoutsouriasa vrahos,0
4840,tweet3159,X,0.0,2020-09-20 17:52:08,All the way to #Greece and I still get caught up in a #storm! #Kefalonia battered by #Medicane #Ianos. The worst I’ve seen and devastation to local villages and harbours. I’ve heard upto 500mm of #rain fell which wouldn’t surprise me. Glad to be home to dry #Cumbria! https://t.co/7dcuTvXREG,Όλος ο δρόμος προς το #Greece και εξακολουθώ να παγιδεύομαι σε μια #storm! #Kefalonia που έχει κακοποιηθεί από το #Medicane #IANOS. Το χειρότερο που έχω δει και καταστροφές στα τοπικά χωριά και λιμάνια. Έχω ακούσει μέχρι 500mm #Rain έπεσε που δεν θα με εκπλήσσει. Χαίρομαι που είμαι σπίτι για να στεγνώσει #cumbria!,,,,όλος ο δρόμος προς το greece και εξακολουθώ να παγιδεύομαι σε μια storm kefalonia που έχει κακοποιηθεί από το medicane ianos το χειρότερο που έχω δει και καταστροφές στα τοπικά χωριά και λιμάνια έχω ακούσει μέχρι 500mm rain έπεσε που δεν θα με εκπλήσσει χαίρομαι που είμαι σπίτι για να στεγνώσει cumbria,1
6265,tweet4584,X,0.0,2020-09-23 13:52:23,Στην κυκλοφορία η σιδηροδρομική γραμμή Αθήνας-Θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία | ΕΛΛΑΔΑ https://t.co/r1x5sHSiTe,Στην κυκλοφορία η σιδηροδρομική γραμμή Αθήνας-Θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία | ΕΛΛΑΔΑ,,,,στην κυκλοφορία η σιδηροδρομική γραμμή αθήνας θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία ελλαδα,1
1190,''2401647931432559159,instagram,1600518765.0,2020-09-19 12:32:45,#Alloninos #island #ianos,#Alloninos #island #ianos,,,119665538_1031310423979205_7957553452034982621_n.jpg,alloninos island ianos,0
6327,tweet4646,X,0.0,2020-09-23 15:42:34,"Konstantina μου δεν ξέρω πώς να στο πω ευγενικά, αλλά νομίζω ότι ένα ""ΓΑΜΩ ΤΟΝ ΑΝΤΙΘΕΟ ΣΟΥ"" είναι αυτό με τα λιγότερα λιπαρά.

Βγες από την εικονική πραγματικότητα του ΣΚΑΪ όσο είναι καιρός.","Konstantina μου δεν ξέρω πώς να στο πω ευγενικά, αλλά νομίζω ότι ένα ""ΓΑΜΩ ΤΟΝ ΑΝΤΙΘΕΟ ΣΟΥ"" είναι αυτό με τα λιγότερα λιπαρά.Βγες από την εικονική πραγματικότητα του ΣΚΑΪ όσο είναι καιρός.",,,,konstantina μου δεν ξέρω πώς να στο πω ευγενικά αλλά νομίζω ότι ένα γαμω τον αντιθεο σου είναι αυτό με τα λιγότερα λιπαρά βγες από την εικονική πραγματικότητα του σκαϊ όσο είναι καιρός,0
6847,Flickr299,Flickr,,2020-09-08 18:28:40,"Kuhasalo, Joensuu, Finland. 8.9.2020.","Kuhasalo, Joensuu, Φινλανδία. 8.9.2020.",50320105028,,50320105028.jpg,kuhasalo joensuu φινλανδία 8 9 2020,0
6403,tweet4722,X,0.0,2020-09-23 19:04:37,Στέλιος Πέτσας: Πάνω από 100 εκατ. ευρώ θα δοθούν στην Καρδίτσα για τις ζημιές - https://t.co/HR6ywlS8jm https://t.co/6Hoaoqe01k,Στέλιος Πέτσας: Πάνω από 100 εκατ. ευρώ θα δοθούν στην Καρδίτσα για τις ζημιές -,,,,στέλιος πέτσας πάνω από 100 εκατ ευρώ θα δοθούν στην καρδίτσα για τις ζημιές,1
1710,tweet29,X,0.0,2020-09-13 13:59:19,Καβάλα: Πυρκαγιά σε πυλωτή πολυκατοικίας- Μεγάλες ζημίες σε αυτοκίνητα https://t.co/1hiPkp1tiN,Καβάλα: Πυρκαγιά σε πυλωτή πολυκατοικίας- Μεγάλες ζημίες σε αυτοκίνητα,,,,καβάλα πυρκαγιά σε πυλωτή πολυκατοικίας μεγάλες ζημίες σε αυτοκίνητα,0
5330,tweet3649,X,0.0,2020-09-21 14:31:13,"εδώ ο κόσμος καίγεται αυτή τρέχει λέει για το ""έργο της επιτροπής"" 
Κηρύξτε το έργο της περαιωμένο και διαλύστε την επιτροπή δεν είναι καιρός για τέτοια 

https://t.co/ynnVkmm7yV","εδώ ο κόσμος καίγεται αυτή τρέχει λέει για το ""έργο της επιτροπής"" Κηρύξτε το έργο της περαιωμένο και διαλύστε την επιτροπή δεν είναι καιρός για τέτοια",,,,εδώ ο κόσμος καίγεται αυτή τρέχει λέει για το έργο της επιτροπής κηρύξτε το έργο της περαιωμένο και διαλύστε την επιτροπή δεν είναι καιρός για τέτοια,0
2926,tweet1245,X,0.0,2020-09-18 12:45:30,"A view of #Ianos, the Mediterranean hurricane (Medicane), as seen by the @CopernicusEU #Sentinel3 satellite yesterday morning on its approach to #Greece. https://t.co/bUIhcJ5XXt","Μια άποψη του #IANOS, του μεσογειακού τυφώνα (Medicane), όπως φαίνεται από τον δορυφόρο @Copernicuseu #SentInel3 χθες το πρωί στην προσέγγισή του στην #Greece.",,,,μια άποψη του ianos του μεσογειακού τυφώνα medicane όπως φαίνεται από τον δορυφόρο copernicuseu sentinel3 χθες το πρωί στην προσέγγισή του στην greece,0
5724,tweet4043,X,0.0,2020-09-22 10:42:47,"Κινέτα στο ρέμα της Πίκας που έπνιξε πέρσι την περιοχή.
Από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής. Δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά, μαζί και αυτό της Πίκας. 👇 https://t.co/YtFbEp4rq5","Κινέτα στο ρέμα της Πίκας που έπνιξε πέρσι την περιοχή.Από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής. Δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά, μαζί και αυτό της Πίκας.",,,,κινέτα στο ρέμα της πίκας που έπνιξε πέρσι την περιοχή από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά μαζί και αυτό της πίκας,1
