"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",,"scored_value"
402,"''2403448171002312418","instagram",1600733370,"2020-09-22 00:09:30","#karditsa #ianos","#karditsa #ianos",,,"119864827_671118510446747_216282287889723803_n.jpg","karditsa ianos",0,"TN",,0
2417,"tweet736","X",0,"2020-09-17 21:46:33","Medicane #Ianos (#Cassilda, #Janus, #Udine)
Follow my lists for more news:
GREECE https://t.co/b8OuFob3uN
WEATHER https://t.co/nPeMBfdTPL 
*Web: Can't see a list? Refresh the page.
*Mobile &amp; Tweetdeck: Click lists on web instead.","Medicane #IANOS (#Cassilda, #Janus, #Udine) Ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις: Ελλάδα *Web: Δεν μπορείτε να δείτε μια λίστα; Ανανέωση της σελίδας.*Mobile & amp; TweetDeck: Κάντε κλικ στην επιλογή Λίστες στο διαδίκτυο.",,,,"medicane ianos cassilda janus udine ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις ελλάδα web δεν μπορείτε να δείτε μια λίστα ανανέωση της σελίδας mobile amp tweetdeck κάντε κλικ στην επιλογή λίστες στο διαδίκτυο",1,"FN",,0
4265,"tweet2584","X",0,"2020-09-19 21:53:13","ΕΙΔΗΣΕΙΣ ΣΕ ΒΙΝΤΕΟ: Την περιοχή της Κορινθίας έπληξε ο Ιανός – ζημίες στα Λουτρά της ωραίας Ελένης https://t.co/YguNvnluoe μέσω @Έμβολος","ΕΙΔΗΣΕΙΣ ΣΕ ΒΙΝΤΕΟ: Την περιοχή της Κορινθίας έπληξε ο Ιανός – ζημίες στα Λουτρά της ωραίας Ελένης μέσω @Έμβολος",,,,"ειδησεις σε βιντεο την περιοχή της κορινθίας έπληξε ο ιανός ζημίες στα λουτρά της ωραίας ελένης μέσω έμβολος",0,"TN",,0
4300,"tweet2619","X",0,"2020-09-19 22:47:13","- via Καιρός&amp;Pαντάρ https://t.co/pUlbqoinJX","via Καιρός&amp;Pαντάρ",,,,"via καιρός amp pαντάρ",0,"TN",,0
3878,"tweet2197","X",0,"2020-09-19 12:17:24","Δεν προξενήθηκαν ζημιές στο Δήμο Μεγανησίου https://t.co/VuIgPbJmQA","Δεν προξενήθηκαν ζημιές στο Δήμο Μεγανησίου",,,,"δεν προξενήθηκαν ζημιές στο δήμο μεγανησίου",0,"TN",,0
4504,"tweet2823","X",0,"2020-09-20 10:00:31","@sapies_kaltses Ελπίζω το ιστιοπλοϊκό να γλύτωσε με ελαφρές ζημιές..","sapies_kaltses Ελπίζω το ιστιοπλοϊκό να γλύτωσε με ελαφρές ζημιές.",,,,"sapies_kaltses ελπίζω το ιστιοπλοϊκό να γλύτωσε με ελαφρές ζημιές",0,"TN",,0
4499,"tweet2818","X",0,"2020-09-20 09:54:48","#ΙΑΝΟΣ Ανυπολόγιστες οι ζημιές σε Ζακυνθινές επιχειρήσεις από το πέρασμα της κακοκαιρίας (φώτο- βίντεο)
https://t.co/g3bYXawOPT","#ΙΑΝΟΣ Ανυπολόγιστες οι ζημιές σε Ζακυνθινές επιχειρήσεις από το πέρασμα της κακοκαιρίας (φώτο- βίντεο)",,,,"ιανος ανυπολόγιστες οι ζημιές σε ζακυνθινές επιχειρήσεις από το πέρασμα της κακοκαιρίας φώτο βίντεο",0,"TN",,0
4896,"tweet3215","X",0,"2020-09-20 19:24:13","@zizelaki23 Μια χαρά καιρός, γιατί λάθος, ας χαρούν λίγο και τα λονδρεζάκια","zizelaki23 Μια χαρά καιρός, γιατί λάθος, ας χαρούν λίγο και τα λονδρεζάκια",,,,"zizelaki23 μια χαρά καιρός γιατί λάθος ας χαρούν λίγο και τα λονδρεζάκια",0,"TN",,0
4442,"tweet2761","X",0,"2020-09-20 08:44:07","ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020 https://t.co/F9RBZTQOuX","ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020",,,,"ο καιρός στη ζαγορά και το πήλιο σήμερα 20 09 2020",0,"TN",,0
6659,"Flickr111","Flickr",,"2020-09-10 08:58:28","About: The picture was shot after the rain.
Focus: Road, Grass &amp; Sureoundings
Camera: Iphone 11 Pro","Σχετικά με: Η εικόνα πυροβολήθηκε μετά τη βροχή. Focus: Road, Grass & SureIndingscamera: iPhone 11 Pro",50325494413,,"50325494413.jpg","σχετικά με η εικόνα πυροβολήθηκε μετά τη βροχή focus road grass sureindingscamera iphone 11 pro",0,"TN",,0
2453,"tweet772","X",0,"2020-09-17 23:03:03","TIL about Mediterranean tropical-like cyclones which are also called medicane (Mediterranean + hurricane)

These are rare but because of #ClimateChange they are becoming more common

#Ianos https://t.co/kIgC5nLmQo","Για τους μεσογειακούς τροπικούς κυκλώνες που ονομάζονται επίσης Medicane (Mediterranean + Hurricane), αυτά είναι σπάνια, αλλά λόγω του #ClimateChange γίνονται όλο και πιο συνηθισμένα #Ianos",,,,"για τους μεσογειακούς τροπικούς κυκλώνες που ονομάζονται επίσης medicane mediterranean hurricane αυτά είναι σπάνια αλλά λόγω του climatechange γίνονται όλο και πιο συνηθισμένα ianos",1,"FN",,0
5678,"tweet3997","X",0,"2020-09-22 09:25:37","Καιρός: Φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές -Πού θα σημειωθούν καταιγίδες https://t.co/rJSchziySV","Καιρός: Φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές -Πού θα σημειωθούν καταιγίδες",,,,"καιρός φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές πού θα σημειωθούν καταιγίδες",0,"TN",,0
4059,"tweet2378","X",0,"2020-09-19 16:17:36","My face when #Cassilda #Ianos only makes a positive out of interaction with mountains for itself - became much more compact and better looking. Not likely to get too strong though, there's a whole bunch of dry air to its southeast. https://t.co/MIVDqj6GTk","Το πρόσωπό μου όταν το #Cassilda #IANOS κάνει μόνο μια θετική από την αλληλεπίδραση με τα βουνά για τον εαυτό του - έγινε πολύ πιο συμπαγής και καλύτερη εμφάνιση. Δεν είναι πιθανό να γίνει πολύ δυνατός, όμως, υπάρχει μια ολόκληρη δέσμη ξηρού αέρα στα νοτιοανατολικά του.",,,,"το πρόσωπό μου όταν το cassilda ianos κάνει μόνο μια θετική από την αλληλεπίδραση με τα βουνά για τον εαυτό του έγινε πολύ πιο συμπαγής και καλύτερη εμφάνιση δεν είναι πιθανό να γίνει πολύ δυνατός όμως υπάρχει μια ολόκληρη δέσμη ξηρού αέρα στα νοτιοανατολικά του",1,"FN",,0
3530,"tweet1849","X",0,"2020-09-19 00:03:51","@Dimitra_X_282 Η αλήθεια είναι ότι όσους ξέρω από το νησί, όλοι τους έπαθαν ζημιές. Τουλάχιστον είναι υλικές.","Dimitra_X_282 Η αλήθεια είναι ότι όσους ξέρω από το νησί, όλοι τους έπαθαν ζημιές. Τουλάχιστον είναι υλικές.",,,,"dimitra_x_282 η αλήθεια είναι ότι όσους ξέρω από το νησί όλοι τους έπαθαν ζημιές τουλάχιστον είναι υλικές",0,"TN",,0
4791,"tweet3110","X",0,"2020-09-20 16:31:12","Μηπως ειναι καιρος να τον αλλαξετε;
Νομιζω χαλασε.
#Τσιπρας #ΔΕΘ2020 https://t.co/7GLft5SmE8","Μηπως ειναι καιρος να τον αλλαξετε;Νομιζω χαλασε.#Τσιπρας #ΔΕΘ2020",,,,"μηπως ειναι καιρος να τον αλλαξετε νομιζω χαλασε τσιπρας δεθ2020",0,"TN",,0
4575,"tweet2894","X",0,"2020-09-20 11:28:59","Ζημιές στη Γαύδο από τον «Ιανό» https://t.co/FPLcYTCTah","Ζημιές στη Γαύδο από τον «Ιανό»",,,,"ζημιές στη γαύδο από τον ιανό",0,"TN",,0
4608,"tweet2927","X",0,"2020-09-20 12:06:35","ΣΤΑΥΡΟΣ ΣΠΑΘΗΣ :  Αλωνίσαμε τα περισσότερα χωριά της Β. Κεφαλονιάς – Ανυπολόγιστες ζημιές https://t.co/8THIPlj6Bi","ΣΤΑΥΡΟΣ ΣΠΑΘΗΣ : Αλωνίσαμε τα περισσότερα χωριά της Β. Κεφαλονιάς – Ανυπολόγιστες ζημιές",,,,"σταυρος σπαθης αλωνίσαμε τα περισσότερα χωριά της β κεφαλονιάς ανυπολόγιστες ζημιές",0,"TN",,0
2790,"tweet1109","X",0,"2020-09-18 10:40:51","#Ζάκυνθος #Ιανός | Σε ακραίες συνθήκες οι ζημιές στην πόλη και στο λιμάνι 
#ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneis
ΜΑΖΙ ΜΑΣ... #είσαι_παντού
https://t.co/ncaGfPpBCe","#Ζάκυνθος #Ιανός | Σε ακραίες συνθήκες οι ζημιές στην πόλη και στο λιμάνι #ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneisΜΑΖΙ ΜΑΣ.#είσαι_παντού",,,,"ζάκυνθος ιανός σε ακραίες συνθήκες οι ζημιές στην πόλη και στο λιμάνι ioniantv just_play tvshow tv 12_nomoi 1_kanali edw_meneisμαζι μας είσαι_παντού",0,"TN",,0
8907,"YouTube1550","YouTube",,"2020-10-05T08:05:14Z","Legkevesebb hatan meghaltak, háromezer helyi lakost pedig ki kellett költöztetni Mexikó déli részén a Gamma nevű trópusi vihar ... Pusztít a Gamma nevű vihar Mexikóban","Τουλάχιστον έξι πέθαναν και τρεις χιλιάδες ντόπιοι κάτοικοι έπρεπε να μετακινηθούν στο νότιο Μεξικό, μια τροπική καταιγίδα που ονομάζεται Gamma. Καταστρέφει την καταιγίδα που ονομάζεται Γάμα στο Μεξικό","wtEJfFctsvo",1,"na","τουλάχιστον έξι πέθαναν και τρεις χιλιάδες ντόπιοι κάτοικοι έπρεπε να μετακινηθούν στο νότιο μεξικό μια τροπική καταιγίδα που ονομάζεται gamma καταστρέφει την καταιγίδα που ονομάζεται γάμα στο μεξικό",0,"TN",,0
3701,"tweet2020","X",0,"2020-09-19 09:34:58","@ggeliki_B Άλλος καιρός από εκεί. Ακρωτήρι δε κουνιέται φύλο. Εσάς θα σας έρθει πιο έντονα. Το νου σου.","ggeliki_B Άλλος καιρός από εκεί. Ακρωτήρι δε κουνιέται φύλο. Εσάς θα σας έρθει πιο έντονα. Το νου σου.",,,,"ggeliki_b άλλος καιρός από εκεί ακρωτήρι δε κουνιέται φύλο εσάς θα σας έρθει πιο έντονα το νου σου",1,"FN",,0
