ID,source_id,source_type,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,SCORE,COMMENT
8865,YouTube1508,YouTube,"Δείτε περισσότερα στο https://www.skaitv.gr/episode/enimerosi/simera/2020-09-18-06 Ό,τι συμβαίνει την ώρα που συμβαίνει σε ... Κυκλώνας Ιανός - Εικόνες από Λευκάδα και Ζάκυνθο | Σήμερα | 18/09/2020","Δείτε περισσότερα στο Ό,τι συμβαίνει την ώρα που συμβαίνει σε. Κυκλώνας Ιανός - Εικόνες από Λευκάδα και Ζάκυνθο | Σήμερα | 18/09/2020",vgJg4uXRh-Y,1,na,δείτε περισσότερα στο ό τι συμβαίνει την ώρα που συμβαίνει σε κυκλώνας ιανός εικόνες από λευκάδα και ζάκυνθο σήμερα 18 09 2020,1,TP,
4094,tweet2413,X,ΗΠΕΙΡΟΣ: Ο καιρός για αύριο Κυριακή https://t.co/A2XRCSZRb1 https://t.co/NPAuD2N09i,ΗΠΕΙΡΟΣ: Ο καιρός για αύριο Κυριακή,,,,ηπειρος ο καιρός για αύριο κυριακή,0,TN,
1147,''2400090650823650623,instagram,Ελπίζω να προλάβει να τα μαζέψει... Πριν έρθει ο “Ιανός“... #ianos #green #xorio #pottery #glastres #vasilikos #xamos #picoftheday #ig_color #ig_photooftheday #igdaily #igers_greece #ig_greece #igers,Ελπίζω να προλάβει να τα μαζέψει.Πριν έρθει ο “Ιανός“.#ianos #green #xorio #pottery #glastres #vasilikos #xamos #picoftheday #ig_color #ig_photooftheday #igdaily #igers_greece #ig_greece #igers,,,119680591_181259510191439_3903008979431930672_n.jpg,ελπίζω να προλάβει να τα μαζέψει πριν έρθει ο ιανός ianos green xorio pottery glastres vasilikos xamos picoftheday ig_color ig_photooftheday igdaily igers_greece ig_greece igers,1,TP,
6441,tweet4760,X,Ο καιρός στο Χαλάνδρι: Πέμπτη 24/9/2020 https://t.co/W0KaadJ740,Ο καιρός στο Χαλάνδρι: Πέμπτη 24/9/2020,,,,ο καιρός στο χαλάνδρι πέμπτη 24 9 2020,0,TN,
4925,tweet3244,X,@terrazas_sally Hay q saber se amarse a sí mismo para poder dar amor! Limpio y sano!,Terrazas_sally Πρέπει να ξέρετε πώς να αγαπάτε τον εαυτό σας για να μπορέσετε να δώσετε αγάπη! Καθαρό και υγιές!,,,,terrazas_sally πρέπει να ξέρετε πώς να αγαπάτε τον εαυτό σας για να μπορέσετε να δώσετε αγάπη καθαρό και υγιές,0,TN,
3014,tweet1333,X,"ΕΛΛΑΔΑ-ΚΟΣΜΟΣ ""Ιανός"" - Ζάκυνθος: Βούλιαξαν δύο σκάφη - Τρέχουν στο λιμάνι να σώσουν τις περιουσίες τους - ΦΩΤΟ: Ζημιές σε σκάφη στο λιμάνι του νησιού...{loadposition user99} ΔΙΑΒΑΣΤΕ ΟΛΟΚΛΗΡΟ ΤΟ ΑΡΘΡΟ ΠΑΤΩΝΤΑΣ ΕΔΩ: https://t.co/zGRMUQGKBD https://t.co/CoyPO8EtiT https://t.co/p7lcZJztCb","ΕΛΛΑΔΑ-ΚΟΣΜΟΣ ""Ιανός"" - Ζάκυνθος: Βούλιαξαν δύο σκάφη - Τρέχουν στο λιμάνι να σώσουν τις περιουσίες τους - ΦΩΤΟ: Ζημιές σε σκάφη στο λιμάνι του νησιού.{loadposition user99} ΔΙΑΒΑΣΤΕ ΟΛΟΚΛΗΡΟ ΤΟ ΑΡΘΡΟ ΠΑΤΩΝΤΑΣ ΕΔΩ:",,,,ελλαδα κοσμος ιανός ζάκυνθος βούλιαξαν δύο σκάφη τρέχουν στο λιμάνι να σώσουν τις περιουσίες τους φωτο ζημιές σε σκάφη στο λιμάνι του νησιού loadposition user99 διαβαστε ολοκληρο το αρθρο πατωντας εδω,1,TP,
5227,tweet3546,X,"@Fania24056791 @adripb23 Ο Άσσος και το Φισκάρδο που πάθανε επίσης να μεγάλες ζημιές δεν φημίζονται για φτωχές περιοχες. 
Τα φυσικά φαινόμενα δεν αναγνωρίζουν πλούσιους και φτωχούς",Fania24056791 @adripb23 Ο Άσσος και το Φισκάρδο που πάθανε επίσης να μεγάλες ζημιές δεν φημίζονται για φτωχές περιοχες. Τα φυσικά φαινόμενα δεν αναγνωρίζουν πλούσιους και φτωχούς,,,,fania24056791 adripb23 ο άσσος και το φισκάρδο που πάθανε επίσης να μεγάλες ζημιές δεν φημίζονται για φτωχές περιοχες τα φυσικά φαινόμενα δεν αναγνωρίζουν πλούσιους και φτωχούς,0,FN,
4883,tweet3202,X,"Μεγάλες καταστροφές στη Θεσσαλία -Ζημιές σε υποδομές, σπίτια, καταστήματα &amp; αγροτική παραγωγή https://t.co/3syqsCLkaP","Μεγάλες καταστροφές στη Θεσσαλία -Ζημιές σε υποδομές, σπίτια, καταστήματα &amp; αγροτική παραγωγή",,,,μεγάλες καταστροφές στη θεσσαλία ζημιές σε υποδομές σπίτια καταστήματα amp αγροτική παραγωγή,1,TP,
7897,YouTube540,YouTube,HURRIKAN SALLY: US-Bürger wappnen sich für die kommende Wirbelsturm-Saison US-Klimaexperten warnten vor einer der heftigsten Hurrikan-Saisons überhaupt. Nun ist wieder ein Sturm auf Land getroffen: ...,Hurricane Sally: Οι Αμερικανοί πολίτες προετοιμάζονται για την επερχόμενη κυκλική περίοδο Οι Αμερικανοί εμπειρογνώμονες του κλίματος προειδοποίησαν για μια από τις πιο βίαιες σεζόν τυφώνα ποτέ. Τώρα μια καταιγίδα έχει χτυπηθεί ξανά στη γη:,pATfQ_LX-2s,1,na,hurricane sally οι αμερικανοί πολίτες προετοιμάζονται για την επερχόμενη κυκλική περίοδο οι αμερικανοί εμπειρογνώμονες του κλίματος προειδοποίησαν για μια από τις πιο βίαιες σεζόν τυφώνα ποτέ τώρα μια καταιγίδα έχει χτυπηθεί ξανά στη γη,1,FP,
3351,tweet1670,X,"Y en esta imagen tenemos a nuestros bichos subtropicales europeos: #Alpha en las costas de Portugal, y el (mal llamado, o no) medicane #Ianos en la costa suroeste griega:",Και σε αυτή την εικόνα έχουμε τα ευρωπαϊκά υποτροπικά μας σφάλματα: #alpha στην ακτή της Πορτογαλίας και το (άσχημα ονομάζεται ή όχι) Medicane #IANOS στην ελληνική νοτιοδυτική ακτή:,,,,και σε αυτή την εικόνα έχουμε τα ευρωπαϊκά υποτροπικά μας σφάλματα alpha στην ακτή της πορτογαλίας και το άσχημα ονομάζεται ή όχι medicane ianos στην ελληνική νοτιοδυτική ακτή,1,TP,TRANSLATE PROPERLY
1209,''2401514111450332811,instagram,Enjoy the moment 💜🧡\n\n#saturday #mood #photography #women #fashion #jewerly #necklace #pendant #fashionista #luxurylife #coffee #goodmorning #staysafe #ianos #greece #artdesigners #makingjewels #elevateyourstyle #purple #orange #handmade #woman #travel #hotel #riviera #athens,Απολαύστε τη στιγμή \ n \ n #Σάββατο #Mood #Photography #Women #Fashion #Jewerly #Necklace #Pendant #Fashionista #luxurylife #COFFEE #GOODMORNING #Staysafe #IANOS #GREECE #artdesigners #MakingJewels #elevateyourstyle #purylife # Γυναίκα #travel #hotel #riviera #Athens,,,119656563_184858773096524_2078614043498456184_n.jpg,απολαύστε τη στιγμή n n σάββατο mood photography women fashion jewerly necklace pendant fashionista luxurylife coffee goodmorning staysafe ianos greece artdesigners makingjewels elevateyourstyle purylife γυναίκα travel hotel riviera athens,1,FP,*
2382,tweet701,X,"Να τον καλωσορίσουμε.
#Ianos   #Messinia https://t.co/GkO4QDZAEj",Να τον καλωσορίσουμε.#Ianos #Messinia,,,,να τον καλωσορίσουμε ianos messinia,0,TN,
1292,''2401753811200081470,instagram,"A snap just as the cyclone was hitting and we made a mad dash for cover...still all smiles 😁❤️! Feel incredibly lucky to have travelled again this year & to have had the sunshine all week and see the island in all its beauty.  Sending lots of positivity and strength to those people today repairing homes, restaurants & businesses. \n~\nOur final unexpected extra day was spent chatting to some fabulous people, eating and drinking until 2am, all whilst being wonderfully looked after by @f_zeen_retreat once the crazy was in full swing🌪! \n~\nMagical stay and we can’t recommend the beautiful island of Kefalonia highly enough. Simply my favourite thing to do is find new places to share with @mr_rothwell and the last G&T on the plane home was a little sad, as who knows what’s happening next & when our next adventure will be.  But...we are home safe which is all that matters & the sun was shining at Manchester airport & that never happens, so put the footy on and pour me another 🌎 ✨🤍🤩\n~\n#kefalonia #cycloneianos #cyclonejanos #ianos #travel #autumn2020 #rothsontour","Ένα snap ακριβώς όπως ο κυκλώνας χτυπούσε και κάναμε μια τρελή παύλα για κάλυψη. Στεγάζετε όλα τα χαμόγελα! Νιώστε απίστευτα τυχεροί που ταξίδεψαν ξανά φέτος και να είχαμε την ηλιοφάνεια όλη την εβδομάδα και να δείτε το νησί σε όλη του την ομορφιά. Αποστολή πολλών θετικότητας και δύναμης σε αυτούς τους ανθρώπους που επισκευάζουν σήμερα τα σπίτια, τα εστιατόρια και τις επιχειρήσεις. \ n ~ \ nour Τελική απροσδόκητη επιπλέον ημέρα πέρασε κουβέντα σε μερικούς υπέροχες ανθρώπους, τρώγοντας και πίνουν μέχρι τις 2πμ, όλοι ενώ ήταν υπέροχα φροντίδα από @f_zeen_reetreat μόλις το τρελό ήταν σε πλήρη κούνια! \ n ~ \ nmagical διαμονή και δεν μπορούμε να προτείνουμε αρκετά το όμορφο νησί της Κεφαλονίας. Απλά το αγαπημένο μου πράγμα που πρέπει να κάνω είναι να βρω νέα μέρη για να μοιραστώ με το @mr_rothwell και το τελευταίο G & T στο σπίτι του αεροπλάνου ήταν λίγο λυπηρό, όπως ποιος ξέρει τι συμβαίνει στη συνέχεια και όταν η επόμενη περιπέτεια μας θα είναι. Αλλά είμαστε ασφαλείς στο σπίτι που είναι όλα όσα έχει σημασία και ο ήλιος λάμπει στο αεροδρόμιο του Μάντσεστερ και αυτό δεν συμβαίνει ποτέ, οπότε βάλτε τον ποδόσφαιρο και χύστε μου ένα άλλο \ n ^ \ n #kefalonia #Cycloneianos #Cyclonejanos #Anos #travel #φθινόπωρο2020 #RothSontour",,,119646944_194485565385285_3309928351744261305_n.jpg,ένα snap ακριβώς όπως ο κυκλώνας χτυπούσε και κάναμε μια τρελή παύλα για κάλυψη στεγάζετε όλα τα χαμόγελα νιώστε απίστευτα τυχεροί που ταξίδεψαν ξανά φέτος και να είχαμε την ηλιοφάνεια όλη την εβδομάδα και να δείτε το νησί σε όλη του την ομορφιά αποστολή πολλών θετικότητας και δύναμης σε αυτούς τους ανθρώπους που επισκευάζουν σήμερα τα σπίτια τα εστιατόρια και τις επιχειρήσεις n nour τελική απροσδόκητη επιπλέον ημέρα πέρασε κουβέντα σε μερικούς υπέροχες ανθρώπους τρώγοντας και πίνουν μέχρι τις 2πμ όλοι ενώ ήταν υπέροχα φροντίδα από f_zeen_reetreat μόλις το τρελό ήταν σε πλήρη κούνια n nmagical διαμονή και δεν μπορούμε να προτείνουμε αρκετά το όμορφο νησί της κεφαλονίας απλά το αγαπημένο μου πράγμα που πρέπει να κάνω είναι να βρω νέα μέρη για να μοιραστώ με το mr_rothwell και το τελευταίο g t στο σπίτι του αεροπλάνου ήταν λίγο λυπηρό όπως ποιος ξέρει τι συμβαίνει στη συνέχεια και όταν η επόμενη περιπέτεια μας θα είναι αλλά είμαστε ασφαλείς στο σπίτι που είναι όλα όσα έχει σημασία και ο ήλιος λάμπει στο αεροδρόμιο του μάντσεστερ και αυτό δεν συμβαίνει ποτέ οπότε βάλτε τον ποδόσφαιρο και χύστε μου ένα άλλο n n kefalonia cycloneianos cyclonejanos anos travel φθινόπωρο2020 rothsontour,1,TP,TRANSLATE PROPERLY
